id,from,to,airline,departure,arrival,price
9809,JNB,CPT,Airlink,1744290300,1744298400,3115
9810,JNB,CPT,Airlink,1744299600,1744307700,3115
9811,JNB,CPT,FlySafair,1744266600,1744274700,3670
9812,JNB,CPT,FlySafair,1744282200,1744290300,3670
9813,JNB,CPT,FlySafair,1744309200,1744317300,1470
9814,JNB,CPT,LIFT Airline,1744304400,1744312200,1805
9815,JNB,CPT,FlySafair,1744257300,1744265700,1670
9816,JNB,CPT,FlySafair,1744259400,1744267800,1670
9817,JNB,CPT,FlySafair,1744302600,1744310700,1670
9818,JNB,CPT,FlySafair,1744306500,1744314600,1670
9819,JNB,CPT,FlySafair,1744262100,1744270800,1770
9820,JNB,CPT,FlySafair,1744280100,1744288500,1770
9821,JNB,CPT,FlySafair,1744301700,1744309800,1770
9822,JNB,CPT,LIFT Airline,1744259400,1744267200,1805
9823,JNB,CPT,FlySafair,1744264800,1744272900,1920
9824,JNB,CPT,FlySafair,1744267200,1744275600,1920
9825,JNB,CPT,FlySafair,1744270800,1744279200,1920
9826,JNB,CPT,FlySafair,1744284300,1744292700,1920
9827,JNB,CPT,FlySafair,1744289400,1744297800,1920
9828,JNB,CPT,FlySafair,1744290600,1744299000,1920
9829,JNB,CPT,FlySafair,1744294800,1744303200,1920
9830,JNB,CPT,FlySafair,1744296000,1744304400,1920
9831,JNB,CPT,LIFT Airline,1744264800,1744272600,2000
9832,JNB,CPT,LIFT Airline,1744286400,1744294200,2000
9833,JNB,CPT,FlySafair,1744272900,1744281300,2070
9834,JNB,CPT,South African,1744257900,1744266000,2071
9835,JNB,CPT,South African,1744261800,1744269900,2071
9836,JNB,CPT,South African,1744290900,1744299000,2071
9837,JNB,CPT,Airlink,1744263000,1744271100,2091
9838,JNB,CPT,LIFT Airline,1744272000,1744279800,2185
9839,JNB,CPT,LIFT Airline,1744282800,1744290600,2185
9840,JNB,CPT,FlySafair,1744277400,1744285800,2220
9841,JNB,CPT,CemAir Pty,1744270200,1744278300,2287
9842,JNB,CPT,LIFT Airline,1744293600,1744301400,2390
9843,JNB,CPT,Airlink,1744310100,1744318200,2448
9844,JNB,CPT,South African,1744265400,1744273500,2508
9845,JNB,CPT,South African,1744269900,1744278000,2508
9846,JNB,CPT,South African,1744298700,1744306800,2508
9847,JNB,CPT,South African,1744302600,1744310700,2508
9848,JNB,CPT,South African,1744278000,1744286100,2646
9849,JNB,CPT,Airlink,1744280400,1744288500,2770
9850,JNB,CPT,South African,1744288200,1744296300,2991
9851,JNB,CPT,South African,1744296000,1744304100,2991
9852,JNB,CPT,South African,1744311900,1744320000,2991
9853,JNB,CPT,Airlink,1744290300,1744298400,3115
9854,JNB,CPT,Airlink,1744299600,1744307700,3115
9855,JNB,CPT,FlySafair,1744266600,1744274700,3670
9856,JNB,CPT,FlySafair,1744282200,1744290300,3670
9857,JNB,CPT,FlySafair,1744396200,1744404300,1670
9858,JNB,CPT,FlySafair,1744392900,1744401000,1770
9859,JNB,CPT,FlySafair,1744395600,1744403700,1770
9860,JNB,CPT,CemAir Pty,1744347600,1744355700,1942
9861,JNB,CPT,LIFT Airline,1744390800,1744398600,2185
9862,JNB,CPT,FlySafair,1744387200,1744395600,1920
9863,JNB,CPT,FlySafair,1744388100,1744396200,1920
9864,JNB,CPT,FlySafair,1744389000,1744397100,1920
9865,JNB,CPT,FlySafair,1744386300,1744394700,2070
9866,JNB,CPT,FlySafair,1744382400,1744390800,2220
9867,JNB,CPT,CemAir Pty,1744356600,1744364700,2287
9868,JNB,CPT,CemAir Pty,1744371900,1744380000,2287
9869,JNB,CPT,CemAir Pty,1744380000,1744388100,2287
9870,JNB,CPT,FlySafair,1744351200,1744359300,2370
9871,JNB,CPT,FlySafair,1744353600,1744362000,2370
9872,JNB,CPT,FlySafair,1744381200,1744389600,2370
9873,JNB,CPT,LIFT Airline,1744345800,1744353600,2390
9874,JNB,CPT,LIFT Airline,1744351200,1744359000,2390
9875,JNB,CPT,LIFT Airline,1744358400,1744366200,2390
9876,JNB,CPT,LIFT Airline,1744369200,1744377000,2390
9877,JNB,CPT,LIFT Airline,1744372800,1744380600,2390
9878,JNB,CPT,South African,1744348200,1744356300,2508
9879,JNB,CPT,South African,1744351800,1744359900,2508
9880,JNB,CPT,South African,1744356300,1744364400,2508
9881,JNB,CPT,South African,1744377300,1744385400,2508
9882,JNB,CPT,South African,1744385100,1744393200,2508
9883,JNB,CPT,South African,1744389000,1744397100,2508
9884,JNB,CPT,South African,1744398300,1744406400,2508
9885,JNB,CPT,FlySafair,1744357200,1744365600,2520
9886,JNB,CPT,FlySafair,1744359300,1744367700,2520
9887,JNB,CPT,FlySafair,1744363800,1744372200,2520
9888,JNB,CPT,FlySafair,1744366500,1744374900,2520
9889,JNB,CPT,FlySafair,1744370700,1744379100,2520
9890,JNB,CPT,FlySafair,1744377000,1744385400,2520
9891,JNB,CPT,LIFT Airline,1744380000,1744387800,2605
9892,JNB,CPT,Airlink,1744349400,1744357500,2770
9893,JNB,CPT,Airlink,1744386000,1744394100,2770
9894,JNB,CPT,South African,1744344300,1744352400,2991
9895,JNB,CPT,South African,1744364400,1744372500,2991
9896,JNB,CPT,South African,1744374600,1744382700,2991
9897,JNB,CPT,South African,1744382400,1744390500,2991
9898,JNB,CPT,Airlink,1744359900,1744368000,3115
9899,JNB,CPT,Airlink,1744376700,1744384800,3115
9900,JNB,CPT,Airlink,1744396500,1744404600,3115
9901,JNB,CPT,FlySafair,1744396200,1744404300,1670
9902,JNB,CPT,FlySafair,1744392900,1744401000,1770
9903,JNB,CPT,FlySafair,1744395600,1744403700,1770
9904,JNB,CPT,CemAir Pty,1744347600,1744355700,1942
9905,JNB,CPT,FlySafair,1744387200,1744395600,1920
9906,JNB,CPT,FlySafair,1744388100,1744396200,1920
9907,JNB,CPT,FlySafair,1744389000,1744397100,1920
9908,JNB,CPT,FlySafair,1744386300,1744394700,2070
9909,JNB,CPT,FlySafair,1744382400,1744390800,2220
9910,JNB,CPT,CemAir Pty,1744356600,1744364700,2287
9911,JNB,CPT,CemAir Pty,1744371900,1744380000,2287
9912,JNB,CPT,CemAir Pty,1744380000,1744388100,2287
9913,JNB,CPT,FlySafair,1744351200,1744359300,2370
9914,JNB,CPT,FlySafair,1744353600,1744362000,2370
9915,JNB,CPT,FlySafair,1744381200,1744389600,2370
9916,JNB,CPT,LIFT Airline,1744345800,1744353600,2390
9917,JNB,CPT,LIFT Airline,1744351200,1744359000,2390
9918,JNB,CPT,LIFT Airline,1744358400,1744366200,2390
9919,JNB,CPT,LIFT Airline,1744369200,1744377000,2390
9920,JNB,CPT,LIFT Airline,1744372800,1744380600,2390
9921,JNB,CPT,South African,1744348200,1744356300,2508
9922,JNB,CPT,South African,1744351800,1744359900,2508
9923,JNB,CPT,South African,1744356300,1744364400,2508
9924,JNB,CPT,South African,1744377300,1744385400,2508
9925,JNB,CPT,South African,1744385100,1744393200,2508
9926,JNB,CPT,South African,1744389000,1744397100,2508
9927,JNB,CPT,South African,1744398300,1744406400,2508
9928,JNB,CPT,FlySafair,1744357200,1744365600,2520
9929,JNB,CPT,FlySafair,1744359300,1744367700,2520
9930,JNB,CPT,FlySafair,1744363800,1744372200,2520
9931,JNB,CPT,FlySafair,1744366500,1744374900,2520
9932,JNB,CPT,FlySafair,1744370700,1744379100,2520
9933,JNB,CPT,FlySafair,1744377000,1744385400,2520
9934,JNB,CPT,LIFT Airline,1744380000,1744387800,2605
9935,JNB,CPT,Airlink,1744349400,1744357500,2770
9936,JNB,CPT,Airlink,1744386000,1744394100,2770
9937,JNB,CPT,South African,1744344300,1744352400,2991
9938,JNB,CPT,South African,1744364400,1744372500,2991
9939,JNB,CPT,South African,1744374600,1744382700,2991
9940,JNB,CPT,South African,1744382400,1744390500,2991
9941,JNB,CPT,Airlink,1744359900,1744368000,3115
9942,JNB,CPT,Airlink,1744376700,1744384800,3115
9943,JNB,CPT,Airlink,1744396500,1744404600,3115
9944,JNB,CPT,FlySafair,1744482000,1744490100,1170
9945,JNB,CPT,FlySafair,1744474500,1744482600,1270
9946,JNB,CPT,FlySafair,1744475400,1744483500,1270
9947,JNB,CPT,FlySafair,1744479300,1744487400,1270
9948,JNB,CPT,CemAir Pty,1744466400,1744474500,1597
9949,JNB,CPT,FlySafair,1744474200,1744482600,1270
9950,JNB,CPT,FlySafair,1744469100,1744477500,1370
9951,JNB,CPT,FlySafair,1744467600,1744476000,1470
9952,JNB,CPT,FlySafair,1744430100,1744438500,1570
9953,JNB,CPT,FlySafair,1744462200,1744470600,1670
9954,JNB,CPT,CemAir Pty,1744446600,1744454700,1770
9955,JNB,CPT,FlySafair,1744431900,1744440300,1770
9956,JNB,CPT,FlySafair,1744434900,1744443600,1770
9957,JNB,CPT,LIFT Airline,1744461000,1744468800,1805
9958,JNB,CPT,LIFT Airline,1744471800,1744479600,1805
9959,JNB,CPT,FlySafair,1744437600,1744445700,1920
9960,JNB,CPT,FlySafair,1744440000,1744448400,1920
9961,JNB,CPT,FlySafair,1744457100,1744465500,1920
9962,JNB,CPT,LIFT Airline,1744439400,1744447200,2000
9963,JNB,CPT,South African,1744442700,1744450800,2071
9964,JNB,CPT,South African,1744463700,1744471800,2071
9965,JNB,CPT,South African,1744471500,1744479600,2071
9966,JNB,CPT,Airlink,1744435800,1744443900,2091
9967,JNB,CPT,LIFT Airline,1744434000,1744441800,2185
9968,JNB,CPT,South African,1744434600,1744442700,2186
9969,JNB,CPT,FlySafair,1744443600,1744452000,2220
9970,JNB,CPT,FlySafair,1744450800,1744459200,2220
9971,JNB,CPT,LIFT Airline,1744450200,1744458000,2390
9972,JNB,CPT,South African,1744440000,1744448100,2508
9973,JNB,CPT,South African,1744444500,1744452600,2508
9974,JNB,CPT,South African,1744450800,1744458900,2508
9975,JNB,CPT,South African,1744468800,1744476900,2508
9976,JNB,CPT,FlySafair,1744445700,1744454100,2520
9977,JNB,CPT,Airlink,1744463100,1744471200,2770
9978,JNB,CPT,South African,1744455600,1744463700,2991
9979,JNB,CPT,South African,1744484700,1744492800,2991
9980,JNB,CPT,Airlink,1744453200,1744461300,3115
9981,JNB,CPT,Airlink,1744472400,1744480500,3115
9982,JNB,CPT,Airlink,1744446300,1744454400,3598
9983,JNB,CPT,FlySafair,1744455000,1744463100,3670
9984,JNB,CPT,FlySafair,1744458900,1744467000,3670
9985,JNB,CPT,FlySafair,1744482000,1744490100,1170
9986,JNB,CPT,FlySafair,1744474500,1744482600,1270
9987,JNB,CPT,FlySafair,1744475400,1744483500,1270
9988,JNB,CPT,FlySafair,1744479300,1744487400,1270
9989,JNB,CPT,FlySafair,1744474200,1744482600,1270
9990,JNB,CPT,FlySafair,1744469100,1744477500,1370
9991,JNB,CPT,FlySafair,1744467600,1744476000,1470
9992,JNB,CPT,FlySafair,1744430100,1744438500,1570
9993,JNB,CPT,FlySafair,1744462200,1744470600,1670
9994,JNB,CPT,CemAir Pty,1744446600,1744454700,1770
9995,JNB,CPT,FlySafair,1744431900,1744440300,1770
9996,JNB,CPT,FlySafair,1744434900,1744443600,1770
9997,JNB,CPT,LIFT Airline,1744461000,1744468800,1805
9998,JNB,CPT,LIFT Airline,1744471800,1744479600,1805
9999,JNB,CPT,FlySafair,1744437600,1744445700,1920
10000,JNB,CPT,FlySafair,1744440000,1744448400,1920
10001,JNB,CPT,FlySafair,1744457100,1744465500,1920
10002,JNB,CPT,LIFT Airline,1744439400,1744447200,2000
10003,JNB,CPT,South African,1744442700,1744450800,2071
10004,JNB,CPT,South African,1744463700,1744471800,2071
10005,JNB,CPT,South African,1744471500,1744479600,2071
10006,JNB,CPT,Airlink,1744435800,1744443900,2091
10007,JNB,CPT,LIFT Airline,1744434000,1744441800,2185
10008,JNB,CPT,South African,1744434600,1744442700,2186
10009,JNB,CPT,FlySafair,1744443600,1744452000,2220
10010,JNB,CPT,FlySafair,1744450800,1744459200,2220
10011,JNB,CPT,LIFT Airline,1744450200,1744458000,2390
10012,JNB,CPT,South African,1744440000,1744448100,2508
10013,JNB,CPT,South African,1744444500,1744452600,2508
10014,JNB,CPT,South African,1744450800,1744458900,2508
10015,JNB,CPT,South African,1744468800,1744476900,2508
10016,JNB,CPT,FlySafair,1744445700,1744454100,2520
10017,JNB,CPT,Airlink,1744463100,1744471200,2770
10018,JNB,CPT,South African,1744455600,1744463700,2991
10019,JNB,CPT,South African,1744484700,1744492800,2991
10020,JNB,CPT,Airlink,1744453200,1744461300,3115
10021,JNB,CPT,Airlink,1744472400,1744480500,3115
10022,JNB,CPT,Airlink,1744446300,1744454400,3598
10023,JNB,CPT,FlySafair,1744455000,1744463100,3670
10024,JNB,CPT,FlySafair,1744458900,1744467000,3670
10025,JNB,CPT,FlySafair,1744516500,1744524900,1270
10026,JNB,CPT,LIFT Airline,1744520400,1744528200,1455
10027,JNB,CPT,CemAir Pty,1744524000,1744532100,1597
10028,JNB,CPT,FlySafair,1744518600,1744527000,1270
10029,JNB,CPT,FlySafair,1744520700,1744529100,1370
10030,JNB,CPT,FlySafair,1744569000,1744577100,1370
10031,JNB,CPT,FlySafair,1744524000,1744532100,1470
10032,JNB,CPT,FlySafair,1744561800,1744569900,1470
10033,JNB,CPT,FlySafair,1744562100,1744570200,1470
10034,JNB,CPT,FlySafair,1744567200,1744575300,1470
10035,JNB,CPT,FlySafair,1744526400,1744534500,1570
10036,JNB,CPT,FlySafair,1744560000,1744568400,1570
10037,JNB,CPT,FlySafair,1744560600,1744568700,1570
10038,JNB,CPT,LIFT Airline,1744524000,1744531800,1625
10039,JNB,CPT,FlySafair,1744530300,1744538700,1670
10040,JNB,CPT,FlySafair,1744531200,1744539600,1670
10041,JNB,CPT,FlySafair,1744532100,1744540500,1670
10042,JNB,CPT,FlySafair,1744559100,1744567500,1670
10043,JNB,CPT,LIFT Airline,1744542000,1744549800,1805
10044,JNB,CPT,FlySafair,1744536600,1744545000,1920
10045,JNB,CPT,CemAir Pty,1744533000,1744541100,1942
10046,JNB,CPT,CemAir Pty,1744544700,1744552800,1942
10047,JNB,CPT,CemAir Pty,1744552800,1744560900,1942
10048,JNB,CPT,LIFT Airline,1744531200,1744539000,2000
10049,JNB,CPT,LIFT Airline,1744552800,1744560600,2000
10050,JNB,CPT,LIFT Airline,1744563600,1744571400,2000
10051,JNB,CPT,FlySafair,1744539300,1744547700,2070
10052,JNB,CPT,FlySafair,1744543500,1744551900,2070
10053,JNB,CPT,FlySafair,1744553100,1744561500,2070
10054,JNB,CPT,South African,1744521000,1744529100,2071
10055,JNB,CPT,South African,1744529100,1744537200,2071
10056,JNB,CPT,South African,1744530900,1744539000,2071
10057,JNB,CPT,South African,1744537200,1744545300,2071
10058,JNB,CPT,Airlink,1744522200,1744530300,2091
10059,JNB,CPT,Airlink,1744569300,1744577400,2448
10060,JNB,CPT,South African,1744550100,1744558200,2508
10061,JNB,CPT,South African,1744557900,1744566000,2508
10062,JNB,CPT,South African,1744571100,1744579200,2508
10063,JNB,CPT,FlySafair,1744549800,1744558200,2520
10064,JNB,CPT,South African,1744542000,1744550100,2991
10065,JNB,CPT,South African,1744555200,1744563300,2991
10066,JNB,CPT,South African,1744561800,1744569900,2991
10067,JNB,CPT,LIFT Airline,1744545600,1744553400,3045
10068,JNB,CPT,Airlink,1744539600,1744547700,3115
10069,JNB,CPT,Airlink,1744549500,1744557600,3115
10070,JNB,CPT,FlySafair,1744516500,1744524900,1270
10071,JNB,CPT,LIFT Airline,1744520400,1744528200,1455
10072,JNB,CPT,FlySafair,1744518600,1744527000,1270
10073,JNB,CPT,FlySafair,1744520700,1744529100,1370
10074,JNB,CPT,FlySafair,1744569000,1744577100,1370
10075,JNB,CPT,FlySafair,1744524000,1744532100,1470
10076,JNB,CPT,FlySafair,1744561800,1744569900,1470
10077,JNB,CPT,FlySafair,1744562100,1744570200,1470
10078,JNB,CPT,FlySafair,1744567200,1744575300,1470
10079,JNB,CPT,FlySafair,1744526400,1744534500,1570
10080,JNB,CPT,FlySafair,1744560000,1744568400,1570
10081,JNB,CPT,FlySafair,1744560600,1744568700,1570
10082,JNB,CPT,LIFT Airline,1744524000,1744531800,1625
10083,JNB,CPT,FlySafair,1744530300,1744538700,1670
10084,JNB,CPT,FlySafair,1744531200,1744539600,1670
10085,JNB,CPT,FlySafair,1744532100,1744540500,1670
10086,JNB,CPT,FlySafair,1744559100,1744567500,1670
10087,JNB,CPT,LIFT Airline,1744542000,1744549800,1805
10088,JNB,CPT,FlySafair,1744536600,1744545000,1920
10089,JNB,CPT,CemAir Pty,1744533000,1744541100,1942
10090,JNB,CPT,CemAir Pty,1744544700,1744552800,1942
10091,JNB,CPT,CemAir Pty,1744552800,1744560900,1942
10092,JNB,CPT,LIFT Airline,1744531200,1744539000,2000
10093,JNB,CPT,LIFT Airline,1744552800,1744560600,2000
10094,JNB,CPT,LIFT Airline,1744563600,1744571400,2000
10095,JNB,CPT,FlySafair,1744539300,1744547700,2070
10096,JNB,CPT,FlySafair,1744543500,1744551900,2070
10097,JNB,CPT,FlySafair,1744553100,1744561500,2070
10098,JNB,CPT,South African,1744521000,1744529100,2071
10099,JNB,CPT,South African,1744529100,1744537200,2071
10100,JNB,CPT,South African,1744530900,1744539000,2071
10101,JNB,CPT,South African,1744537200,1744545300,2071
10102,JNB,CPT,Airlink,1744522200,1744530300,2091
10103,JNB,CPT,Airlink,1744569300,1744577400,2448
10104,JNB,CPT,South African,1744550100,1744558200,2508
10105,JNB,CPT,South African,1744557900,1744566000,2508
10106,JNB,CPT,South African,1744571100,1744579200,2508
10107,JNB,CPT,FlySafair,1744549800,1744558200,2520
10108,JNB,CPT,South African,1744542000,1744550100,2991
10109,JNB,CPT,South African,1744555200,1744563300,2991
10110,JNB,CPT,South African,1744561800,1744569900,2991
10111,JNB,CPT,LIFT Airline,1744545600,1744553400,3045
10112,JNB,CPT,Airlink,1744539600,1744547700,3115
10113,JNB,CPT,Airlink,1744549500,1744557600,3115
10114,JNB,DUR,FlySafair,1742041500,1742045700,562
10115,JNB,DUR,FlySafair,1742043600,1742047800,562
10116,JNB,DUR,LIFT Airline,1742011200,1742015100,580
10117,JNB,DUR,South African,1742038800,1742043000,937
10118,JNB,DUR,FlySafair,1742047200,1742051400,562
10119,JNB,DUR,FlySafair,1742011200,1742015700,662
10120,JNB,DUR,FlySafair,1742013600,1742017800,662
10121,JNB,DUR,FlySafair,1742013900,1742018100,662
10122,JNB,DUR,FlySafair,1742038200,1742042400,662
10123,JNB,DUR,FlySafair,1742048700,1742052900,662
10124,JNB,DUR,FlySafair,1742054100,1742058300,662
10125,JNB,DUR,FlySafair,1742034900,1742039100,762
10126,JNB,DUR,FlySafair,1742058000,1742062200,762
10127,JNB,DUR,LIFT Airline,1742025300,1742029200,785
10128,JNB,DUR,CemAir Pty,1742023800,1742028300,831
10129,JNB,DUR,FlySafair,1742033100,1742037300,862
10130,JNB,DUR,South African,1742025900,1742030100,937
10131,JNB,DUR,South African,1742016600,1742020500,960
10132,JNB,DUR,South African,1742050500,1742054700,960
10133,JNB,DUR,FlySafair,1742027100,1742031300,1062
10134,JNB,DUR,Airlink,1742024100,1742028000,1513
10135,JNB,DUR,South African,1742035500,1742039700,2294
10136,JNB,DUR,FlySafair,1742016000,1742020200,3662
10137,JNB,DUR,FlySafair,1742041500,1742045700,562
10138,JNB,DUR,FlySafair,1742043600,1742047800,562
10139,JNB,DUR,LIFT Airline,1742011200,1742015100,580
10140,JNB,DUR,FlySafair,1742047200,1742051400,562
10141,JNB,DUR,FlySafair,1742011200,1742015700,662
10142,JNB,DUR,FlySafair,1742013600,1742017800,662
10143,JNB,DUR,FlySafair,1742013900,1742018100,662
10144,JNB,DUR,FlySafair,1742038200,1742042400,662
10145,JNB,DUR,FlySafair,1742048700,1742052900,662
10146,JNB,DUR,FlySafair,1742054100,1742058300,662
10147,JNB,DUR,FlySafair,1742034900,1742039100,762
10148,JNB,DUR,FlySafair,1742058000,1742062200,762
10149,JNB,DUR,LIFT Airline,1742025300,1742029200,785
10150,JNB,DUR,CemAir Pty,1742023800,1742028300,831
10151,JNB,DUR,FlySafair,1742033100,1742037300,862
10152,JNB,DUR,South African,1742025900,1742030100,937
10153,JNB,DUR,South African,1742016600,1742020500,960
10154,JNB,DUR,South African,1742050500,1742054700,960
10155,JNB,DUR,FlySafair,1742027100,1742031300,1062
10156,JNB,DUR,Airlink,1742024100,1742028000,1513
10157,JNB,DUR,South African,1742035500,1742039700,2294
10158,JNB,DUR,FlySafair,1742016000,1742020200,3662
10159,JNB,DUR,LIFT Airline,1742104800,1742108700,420
10160,JNB,DUR,FlySafair,1742145600,1742149800,462
10161,JNB,DUR,South African,1742103000,1742106900,529
10162,JNB,DUR,LIFT Airline,1742119200,1742123100,580
10163,JNB,DUR,LIFT Airline,1742133600,1742137500,580
10164,JNB,DUR,FlySafair,1742097600,1742102100,462
10165,JNB,DUR,FlySafair,1742099100,1742103600,462
10166,JNB,DUR,FlySafair,1742100300,1742104500,462
10167,JNB,DUR,FlySafair,1742102400,1742106600,462
10168,JNB,DUR,FlySafair,1742103600,1742107800,562
10169,JNB,DUR,FlySafair,1742104800,1742109000,562
10170,JNB,DUR,FlySafair,1742113500,1742117700,562
10171,JNB,DUR,FlySafair,1742115000,1742119200,562
10172,JNB,DUR,FlySafair,1742118000,1742122200,562
10173,JNB,DUR,FlySafair,1742140200,1742144400,562
10174,JNB,DUR,FlySafair,1742141400,1742145600,562
10175,JNB,DUR,FlySafair,1742144400,1742148600,562
10176,JNB,DUR,FlySafair,1742106300,1742110500,662
10177,JNB,DUR,FlySafair,1742122800,1742127000,662
10178,JNB,DUR,FlySafair,1742124600,1742128800,662
10179,JNB,DUR,FlySafair,1742138700,1742142900,662
10180,JNB,DUR,South African,1742112300,1742116500,731
10181,JNB,DUR,FlySafair,1742127600,1742131800,762
10182,JNB,DUR,FlySafair,1742133900,1742138100,762
10183,JNB,DUR,FlySafair,1742137500,1742141700,762
10184,JNB,DUR,CemAir Pty,1742117400,1742121900,831
10185,JNB,DUR,CemAir Pty,1742130000,1742134500,831
10186,JNB,DUR,FlySafair,1742130000,1742134200,962
10187,JNB,DUR,South African,1742125200,1742129400,1005
10188,JNB,DUR,Airlink,1742110500,1742114400,1122
10189,JNB,DUR,South African,1742121900,1742126100,1201
10190,JNB,DUR,Airlink,1742140200,1742144100,1925
10191,JNB,DUR,LIFT Airline,1742104800,1742108700,420
10192,JNB,DUR,FlySafair,1742145600,1742149800,462
10193,JNB,DUR,South African,1742103000,1742106900,529
10194,JNB,DUR,LIFT Airline,1742119200,1742123100,580
10195,JNB,DUR,FlySafair,1742097600,1742102100,462
10196,JNB,DUR,FlySafair,1742099100,1742103600,462
